Nodes: 34, Radius: 0.2, Seed: 657341, Edges: 52

(1, 5, 12, 13, 14, 19, 24, 27, 28, 29)
(1, 5, 12, 13, 14, 19, 25, 26, 28, 29)
(1, 5, 12, 13, 14, 19, 26, 27, 28, 29)
(1, 5, 12, 13, 14, 24, 25, 28, 29, 31)
(1, 5, 12, 13, 14, 24, 27, 28, 29, 31)
(1, 5, 12, 13, 14, 25, 26, 28, 29, 31)
(1, 5, 12, 13, 14, 26, 27, 28, 29, 31)
(1, 5, 12, 13, 18, 19, 24, 25, 28, 29)
(1, 5, 12, 13, 18, 19, 24, 27, 28, 29)
(1, 5, 12, 13, 18, 19, 25, 26, 28, 29)
(1, 5, 12, 13, 18, 19, 26, 27, 28, 29)
(1, 5, 12, 13, 18, 24, 25, 28, 29, 31)
(1, 5, 12, 13, 18, 24, 27, 28, 29, 31)
(1, 5, 12, 13, 18, 25, 26, 28, 29, 31)
(1, 5, 12, 13, 18, 26, 27, 28, 29, 31)
(1, 5, 12, 14, 19, 20, 24, 25, 28, 29)
(1, 5, 12, 14, 19, 20, 24, 27, 28, 29)
(1, 5, 12, 14, 19, 20, 25, 26, 28, 29)
(1, 5, 12, 14, 19, 20, 26, 27, 28, 29)
(1, 5, 12, 14, 20, 24, 25, 28, 29, 31)
(1, 5, 12, 14, 20, 24, 27, 28, 29, 31)
(1, 5, 12, 14, 20, 25, 26, 28, 29, 31)
(1, 5, 12, 14, 20, 26, 27, 28, 29, 31)
(1, 5, 12, 18, 19, 20, 24, 25, 28, 29)
(1, 5, 12, 18, 19, 20, 24, 27, 28, 29)
(1, 5, 12, 18, 19, 20, 25, 26, 28, 29)
(1, 5, 12, 18, 19, 20, 26, 27, 28, 29)
(1, 5, 12, 18, 20, 24, 25, 28, 29, 31)
(1, 5, 12, 18, 20, 24, 27, 28, 29, 31)
(1, 5, 12, 18, 20, 25, 26, 28, 29, 31)
(1, 5, 12, 18, 20, 26, 27, 28, 29, 31)
(1, 5, 13, 14, 17, 19, 24, 25, 28, 29)
(1, 5, 13, 14, 17, 19, 24, 27, 28, 29)
(1, 5, 13, 14, 17, 19, 25, 26, 28, 29)
(1, 5, 13, 14, 17, 19, 26, 27, 28, 29)
(1, 5, 13, 14, 17, 24, 25, 28, 29, 31)
(1, 5, 13, 14, 17, 24, 27, 28, 29, 31)
(1, 5, 13, 14, 17, 25, 26, 28, 29, 31)
(1, 5, 13, 14, 17, 26, 27, 28, 29, 31)
(1, 5, 13, 17, 18, 19, 24, 25, 28, 29)
(1, 5, 13, 17, 18, 19, 24, 27, 28, 29)
(1, 5, 13, 17, 18, 19, 25, 26, 28, 29)
(1, 5, 13, 17, 18, 19, 26, 27, 28, 29)
(1, 5, 13, 17, 18, 24, 25, 28, 29, 31)
(1, 5, 13, 17, 18, 24, 27, 28, 29, 31)
(1, 5, 13, 17, 18, 25, 26, 28, 29, 31)
(1, 5, 13, 17, 18, 26, 27, 28, 29, 31)
(1, 5, 14, 17, 19, 20, 24, 25, 28, 29)
(1, 5, 14, 17, 19, 20, 24, 27, 28, 29)
(1, 5, 14, 17, 19, 20, 25, 26, 28, 29)
(1, 5, 14, 17, 19, 20, 26, 27, 28, 29)
(1, 5, 14, 17, 20, 24, 25, 28, 29, 31)
(1, 5, 14, 17, 20, 24, 27, 28, 29, 31)
(1, 5, 14, 17, 20, 25, 26, 28, 29, 31)
(1, 5, 14, 17, 20, 26, 27, 28, 29, 31)
(1, 5, 17, 18, 19, 20, 24, 25, 28, 29)
(1, 5, 17, 18, 19, 20, 24, 27, 28, 29)
(1, 5, 17, 18, 19, 20, 25, 26, 28, 29)
(1, 5, 17, 18, 19, 20, 26, 27, 28, 29)
(1, 5, 17, 18, 20, 24, 25, 28, 29, 31)
(1, 5, 17, 18, 20, 24, 27, 28, 29, 31)
(1, 5, 17, 18, 20, 25, 26, 28, 29, 31)
(1, 5, 17, 18, 20, 26, 27, 28, 29, 31)
(1, 6, 8, 12, 13, 14, 19, 24, 25, 26)
(1, 6, 8, 12, 13, 14, 19, 24, 26, 27)
(1, 6, 8, 12, 13, 14, 24, 25, 26, 31)
(1, 6, 8, 12, 13, 14, 24, 26, 27, 31)
(1, 6, 8, 12, 13, 18, 19, 24, 25, 26)
(1, 6, 8, 12, 13, 18, 19, 24, 26, 27)
(1, 6, 8, 12, 13, 18, 24, 25, 26, 31)
(1, 6, 8, 12, 13, 18, 24, 26, 27, 31)
(1, 6, 8, 12, 14, 19, 20, 24, 25, 26)
(1, 6, 8, 12, 14, 19, 20, 24, 26, 27)
(1, 6, 8, 12, 14, 20, 24, 25, 26, 31)
(1, 6, 8, 12, 14, 20, 24, 26, 27, 31)
(1, 6, 8, 12, 18, 19, 20, 24, 25, 26)
(1, 6, 8, 12, 18, 19, 20, 24, 26, 27)
(1, 6, 8, 12, 18, 20, 24, 25, 26, 31)
(1, 6, 8, 12, 18, 20, 24, 26, 27, 31)
(1, 6, 8, 13, 14, 17, 19, 24, 25, 26)
(1, 6, 8, 13, 14, 17, 19, 24, 26, 27)
(1, 6, 8, 13, 14, 17, 24, 25, 26, 31)
(1, 6, 8, 13, 14, 17, 24, 26, 27, 31)
(1, 6, 8, 13, 17, 18, 19, 24, 25, 26)
(1, 6, 8, 13, 17, 18, 19, 24, 26, 27)
(1, 6, 8, 13, 17, 18, 24, 25, 26, 31)
(1, 6, 8, 13, 17, 18, 24, 26, 27, 31)
(1, 6, 8, 14, 17, 19, 20, 24, 25, 26)
(1, 6, 8, 14, 17, 19, 20, 24, 26, 27)
(1, 6, 8, 14, 17, 20, 24, 25, 26, 31)
(1, 6, 8, 14, 17, 20, 24, 26, 27, 31)
(1, 6, 8, 17, 18, 19, 20, 24, 25, 26)
(1, 6, 8, 17, 18, 19, 20, 24, 26, 27)
(1, 6, 8, 17, 18, 20, 24, 25, 26, 31)
(1, 6, 8, 17, 18, 20, 24, 26, 27, 31)
(1, 6, 12, 13, 14, 19, 24, 25, 26, 29)
(1, 6, 12, 13, 14, 19, 24, 26, 27, 29)
(1, 6, 12, 13, 14, 24, 25, 26, 29, 31)
(1, 6, 12, 13, 14, 24, 26, 27, 29, 31)
(1, 6, 12, 13, 18, 19, 24, 25, 26, 29)
(1, 6, 12, 13, 18, 19, 24, 26, 27, 29)
(1, 6, 12, 13, 18, 24, 25, 26, 29, 31)
(1, 6, 12, 13, 18, 24, 26, 27, 29, 31)
(1, 6, 12, 14, 19, 20, 24, 25, 26, 29)
(1, 6, 12, 14, 19, 20, 24, 26, 27, 29)
(1, 6, 12, 14, 20, 24, 25, 26, 29, 31)
(1, 6, 12, 14, 20, 24, 26, 27, 29, 31)
(1, 6, 12, 18, 19, 20, 24, 25, 26, 29)
(1, 6, 12, 18, 19, 20, 24, 26, 27, 29)
(1, 6, 12, 18, 20, 24, 25, 26, 29, 31)
(1, 6, 12, 18, 20, 24, 26, 27, 29, 31)
(1, 6, 13, 14, 17, 19, 24, 25, 26, 29)
(1, 6, 13, 14, 17, 19, 24, 26, 27, 29)
(1, 6, 13, 14, 17, 24, 25, 26, 29, 31)
(1, 6, 13, 14, 17, 24, 26, 27, 29, 31)
(1, 6, 13, 17, 18, 19, 24, 25, 26, 29)
(1, 6, 13, 17, 18, 19, 24, 26, 27, 29)
(1, 6, 13, 17, 18, 24, 25, 26, 29, 31)
(1, 6, 13, 17, 18, 24, 26, 27, 29, 31)
(1, 6, 14, 17, 19, 20, 24, 25, 26, 29)
(1, 6, 14, 17, 19, 20, 24, 26, 27, 29)
(1, 6, 14, 17, 20, 24, 25, 26, 29, 31)
(1, 6, 14, 17, 20, 24, 26, 27, 29, 31)
(1, 6, 17, 18, 19, 20, 24, 25, 26, 29)
(1, 6, 17, 18, 19, 20, 24, 26, 27, 29)
(1, 6, 17, 18, 20, 24, 25, 26, 29, 31)
(1, 6, 17, 18, 20, 24, 26, 27, 29, 31)
(1, 8, 12, 13, 14, 19, 24, 25, 26, 28)
(1, 8, 12, 13, 14, 19, 24, 25, 26, 29)
(1, 8, 12, 13, 14, 19, 24, 26, 27, 28)
(1, 8, 12, 13, 14, 19, 24, 26, 27, 29)
(1, 8, 12, 13, 14, 24, 25, 26, 28, 31)
(1, 8, 12, 13, 14, 24, 25, 26, 29, 31)
(1, 8, 12, 13, 14, 24, 26, 27, 28, 31)
(1, 8, 12, 13, 14, 24, 26, 27, 29, 31)
(1, 8, 12, 13, 18, 19, 24, 25, 26, 28)
(1, 8, 12, 13, 18, 19, 24, 25, 26, 29)
(1, 8, 12, 13, 18, 19, 24, 26, 27, 28)
(1, 8, 12, 13, 18, 19, 24, 26, 27, 29)
(1, 8, 12, 13, 18, 24, 25, 26, 28, 31)
(1, 8, 12, 13, 18, 24, 25, 26, 29, 31)
(1, 8, 12, 13, 18, 24, 26, 27, 28, 31)
(1, 8, 12, 13, 18, 24, 26, 27, 29, 31)
(1, 8, 12, 14, 19, 20, 24, 25, 26, 28)
(1, 8, 12, 14, 19, 20, 24, 25, 26, 29)
(1, 8, 12, 14, 19, 20, 24, 26, 27, 28)
(1, 8, 12, 14, 19, 20, 24, 26, 27, 29)
(1, 8, 12, 14, 20, 24, 25, 26, 28, 31)
(1, 8, 12, 14, 20, 24, 25, 26, 29, 31)
(1, 8, 12, 14, 20, 24, 26, 27, 28, 31)
(1, 8, 12, 14, 20, 24, 26, 27, 29, 31)
(1, 8, 12, 18, 19, 20, 24, 25, 26, 28)
(1, 8, 12, 18, 19, 20, 24, 25, 26, 29)
(1, 8, 12, 18, 19, 20, 24, 26, 27, 28)
(1, 8, 12, 18, 19, 20, 24, 26, 27, 29)
(1, 8, 12, 18, 20, 24, 25, 26, 28, 31)
(1, 8, 12, 18, 20, 24, 25, 26, 29, 31)
(1, 8, 12, 18, 20, 24, 26, 27, 28, 31)
(1, 8, 12, 18, 20, 24, 26, 27, 29, 31)
(1, 8, 13, 14, 17, 19, 24, 25, 26, 28)
(1, 8, 13, 14, 17, 19, 24, 25, 26, 29)
(1, 8, 13, 14, 17, 19, 24, 26, 27, 28)
(1, 8, 13, 14, 17, 19, 24, 26, 27, 29)
(1, 8, 13, 14, 17, 24, 25, 26, 28, 31)
(1, 8, 13, 14, 17, 24, 25, 26, 29, 31)
(1, 8, 13, 14, 17, 24, 26, 27, 28, 31)
(1, 8, 13, 14, 17, 24, 26, 27, 29, 31)
(1, 8, 13, 17, 18, 19, 24, 25, 26, 28)
(1, 8, 13, 17, 18, 19, 24, 25, 26, 29)
(1, 8, 13, 17, 18, 19, 24, 26, 27, 28)
(1, 8, 13, 17, 18, 19, 24, 26, 27, 29)
(1, 8, 13, 17, 18, 24, 25, 26, 28, 31)
(1, 8, 13, 17, 18, 24, 25, 26, 29, 31)
(1, 8, 13, 17, 18, 24, 26, 27, 28, 31)
(1, 8, 13, 17, 18, 24, 26, 27, 29, 31)
(1, 8, 14, 17, 19, 20, 24, 25, 26, 28)
(1, 8, 14, 17, 19, 20, 24, 25, 26, 29)
(1, 8, 14, 17, 19, 20, 24, 26, 27, 28)
(1, 8, 14, 17, 19, 20, 24, 26, 27, 29)
(1, 8, 14, 17, 20, 24, 25, 26, 28, 31)
(1, 8, 14, 17, 20, 24, 25, 26, 29, 31)
(1, 8, 14, 17, 20, 24, 26, 27, 28, 31)
(1, 8, 14, 17, 20, 24, 26, 27, 29, 31)
(1, 8, 17, 18, 19, 20, 24, 25, 26, 28)
(1, 8, 17, 18, 19, 20, 24, 25, 26, 29)
(1, 8, 17, 18, 19, 20, 24, 26, 27, 28)
(1, 8, 17, 18, 19, 20, 24, 26, 27, 29)
(1, 8, 17, 18, 20, 24, 25, 26, 28, 31)
(1, 8, 17, 18, 20, 24, 25, 26, 29, 31)
(1, 8, 17, 18, 20, 24, 26, 27, 28, 31)
(1, 8, 17, 18, 20, 24, 26, 27, 29, 31)
(1, 12, 13, 14, 19, 24, 25, 26, 28, 29)
(1, 12, 13, 14, 19, 24, 26, 27, 28, 29)
(1, 12, 13, 14, 24, 25, 26, 28, 29, 31)
(1, 12, 13, 14, 24, 26, 27, 28, 29, 31)
(1, 12, 13, 18, 19, 24, 25, 26, 28, 29)
(1, 12, 13, 18, 19, 24, 26, 27, 28, 29)
(1, 12, 13, 18, 24, 25, 26, 28, 29, 31)
(1, 12, 13, 18, 24, 26, 27, 28, 29, 31)
(1, 12, 14, 19, 20, 24, 25, 26, 28, 29)
(1, 12, 14, 19, 20, 24, 26, 27, 28, 29)
(1, 12, 14, 20, 24, 25, 26, 28, 29, 31)
(1, 12, 14, 20, 24, 26, 27, 28, 29, 31)
(1, 12, 18, 19, 20, 24, 25, 26, 28, 29)
(1, 12, 18, 19, 20, 24, 26, 27, 28, 29)
(1, 12, 18, 20, 24, 25, 26, 28, 29, 31)
(1, 12, 18, 20, 24, 26, 27, 28, 29, 31)
(1, 13, 14, 17, 19, 24, 25, 26, 28, 29)
(1, 13, 14, 17, 19, 24, 26, 27, 28, 29)
(1, 13, 14, 17, 24, 25, 26, 28, 29, 31)
(1, 13, 14, 17, 24, 26, 27, 28, 29, 31)
(1, 13, 17, 18, 19, 24, 25, 26, 28, 29)
(1, 13, 17, 18, 19, 24, 26, 27, 28, 29)
(1, 13, 17, 18, 24, 25, 26, 28, 29, 31)
(1, 13, 17, 18, 24, 26, 27, 28, 29, 31)
(1, 14, 17, 19, 20, 24, 25, 26, 28, 29)
(1, 14, 17, 19, 20, 24, 26, 27, 28, 29)
(1, 14, 17, 20, 24, 25, 26, 28, 29, 31)
(1, 14, 17, 20, 24, 26, 27, 28, 29, 31)
(1, 17, 18, 19, 20, 24, 25, 26, 28, 29)
(1, 17, 18, 19, 20, 24, 26, 27, 28, 29)
(1, 17, 18, 20, 24, 25, 26, 28, 29, 31)
(1, 17, 18, 20, 24, 26, 27, 28, 29, 31)
(3, 5, 8, 12, 13, 14, 19, 24, 25, 31)
(3, 5, 8, 12, 13, 14, 19, 24, 27, 31)
(3, 5, 8, 12, 13, 14, 19, 25, 26, 31)
(3, 5, 8, 12, 13, 14, 19, 26, 27, 31)
(3, 5, 8, 12, 13, 18, 19, 24, 25, 31)
(3, 5, 8, 12, 13, 18, 19, 24, 27, 31)
(3, 5, 8, 12, 13, 18, 19, 25, 26, 31)
(3, 5, 8, 12, 13, 18, 19, 26, 27, 31)
(3, 5, 8, 12, 14, 19, 20, 24, 25, 31)
(3, 5, 8, 12, 14, 19, 20, 24, 27, 31)
(3, 5, 8, 12, 14, 19, 20, 25, 26, 31)
(3, 5, 8, 12, 14, 19, 20, 26, 27, 31)
(3, 5, 8, 12, 18, 19, 20, 24, 25, 31)
(3, 5, 8, 12, 18, 19, 20, 24, 27, 31)
(3, 5, 8, 12, 18, 19, 20, 25, 26, 31)
(3, 5, 8, 12, 18, 19, 20, 26, 27, 31)
(3, 5, 8, 13, 14, 17, 19, 24, 25, 31)
(3, 5, 8, 13, 14, 17, 19, 24, 27, 31)
(3, 5, 8, 13, 14, 17, 19, 25, 26, 31)
(3, 5, 8, 13, 14, 17, 19, 26, 27, 31)
(3, 5, 8, 13, 17, 18, 19, 24, 25, 31)
(3, 5, 8, 13, 17, 18, 19, 24, 27, 31)
(3, 5, 8, 13, 17, 18, 19, 25, 26, 31)
(3, 5, 8, 13, 17, 18, 19, 26, 27, 31)
(3, 5, 8, 14, 17, 19, 20, 24, 25, 31)
(3, 5, 8, 14, 17, 19, 20, 24, 27, 31)
(3, 5, 8, 14, 17, 19, 20, 25, 26, 31)
(3, 5, 8, 14, 17, 19, 20, 26, 27, 31)
(3, 5, 8, 17, 18, 19, 20, 24, 25, 31)
(3, 5, 8, 17, 18, 19, 20, 24, 27, 31)
(3, 5, 8, 17, 18, 19, 20, 25, 26, 31)
(3, 5, 8, 17, 18, 19, 20, 26, 27, 31)
(3, 5, 12, 13, 14, 19, 24, 25, 29, 31)
(3, 5, 12, 13, 14, 19, 24, 27, 29, 31)
(3, 5, 12, 13, 14, 19, 25, 26, 29, 31)
(3, 5, 12, 13, 14, 19, 26, 27, 29, 31)
(3, 5, 12, 13, 18, 19, 24, 25, 29, 31)
(3, 5, 12, 13, 18, 19, 24, 27, 29, 31)
(3, 5, 12, 13, 18, 19, 25, 26, 29, 31)
(3, 5, 12, 13, 18, 19, 26, 27, 29, 31)
(3, 5, 12, 14, 19, 20, 24, 25, 29, 31)
(3, 5, 12, 14, 19, 20, 24, 27, 29, 31)
(3, 5, 12, 14, 19, 20, 25, 26, 29, 31)
(3, 5, 12, 14, 19, 20, 26, 27, 29, 31)
(3, 5, 12, 18, 19, 20, 24, 25, 29, 31)
(3, 5, 12, 18, 19, 20, 24, 27, 29, 31)
(3, 5, 12, 18, 19, 20, 25, 26, 29, 31)
(3, 5, 12, 18, 19, 20, 26, 27, 29, 31)
(3, 5, 13, 14, 17, 19, 24, 25, 29, 31)
(3, 5, 13, 14, 17, 19, 24, 27, 29, 31)
(3, 5, 13, 14, 17, 19, 25, 26, 29, 31)
(3, 5, 13, 14, 17, 19, 26, 27, 29, 31)
(3, 5, 13, 17, 18, 19, 24, 25, 29, 31)
(3, 5, 13, 17, 18, 19, 24, 27, 29, 31)
(3, 5, 13, 17, 18, 19, 25, 26, 29, 31)
(3, 5, 13, 17, 18, 19, 26, 27, 29, 31)
(3, 5, 14, 17, 19, 20, 24, 25, 29, 31)
(3, 5, 14, 17, 19, 20, 24, 27, 29, 31)
(3, 5, 14, 17, 19, 20, 25, 26, 29, 31)
(3, 5, 14, 17, 19, 20, 26, 27, 29, 31)
(3, 5, 17, 18, 19, 20, 24, 25, 29, 31)
(3, 5, 17, 18, 19, 20, 24, 27, 29, 31)
(3, 5, 17, 18, 19, 20, 25, 26, 29, 31)
(3, 5, 17, 18, 19, 20, 26, 27, 29, 31)
(3, 8, 12, 13, 14, 19, 24, 25, 26, 31)
(3, 8, 12, 13, 14, 19, 24, 26, 27, 31)
(3, 8, 12, 13, 18, 19, 24, 25, 26, 31)
(3, 8, 12, 13, 18, 19, 24, 26, 27, 31)
(3, 8, 12, 14, 19, 20, 24, 25, 26, 31)
(3, 8, 12, 14, 19, 20, 24, 26, 27, 31)
(3, 8, 12, 18, 19, 20, 24, 25, 26, 31)
(3, 8, 12, 18, 19, 20, 24, 26, 27, 31)
(3, 8, 13, 14, 17, 19, 24, 25, 26, 31)
(3, 8, 13, 14, 17, 19, 24, 26, 27, 31)
(3, 8, 13, 17, 18, 19, 24, 25, 26, 31)
(3, 8, 13, 17, 18, 19, 24, 26, 27, 31)
(3, 8, 14, 17, 19, 20, 24, 25, 26, 31)
(3, 8, 14, 17, 19, 20, 24, 26, 27, 31)
(3, 8, 17, 18, 19, 20, 24, 25, 26, 31)
(3, 8, 17, 18, 19, 20, 24, 26, 27, 31)
(3, 12, 13, 14, 19, 24, 25, 26, 29, 31)
(3, 12, 13, 14, 19, 24, 26, 27, 29, 31)
(3, 12, 13, 18, 19, 24, 25, 26, 29, 31)
(3, 12, 13, 18, 19, 24, 26, 27, 29, 31)
(3, 12, 14, 19, 20, 24, 25, 26, 29, 31)
(3, 12, 14, 19, 20, 24, 26, 27, 29, 31)
(3, 12, 18, 19, 20, 24, 25, 26, 29, 31)
(3, 12, 18, 19, 20, 24, 26, 27, 29, 31)
(3, 13, 14, 17, 19, 24, 25, 26, 29, 31)
(3, 13, 14, 17, 19, 24, 26, 27, 29, 31)
(3, 13, 17, 18, 19, 24, 25, 26, 29, 31)
(3, 13, 17, 18, 19, 24, 26, 27, 29, 31)
(3, 14, 17, 19, 20, 24, 25, 26, 29, 31)
(3, 14, 17, 19, 20, 24, 26, 27, 29, 31)
(3, 17, 18, 19, 20, 24, 25, 26, 29, 31)
(3, 17, 18, 19, 20, 24, 26, 27, 29, 31)
(5, 6, 8, 12, 13, 14, 19, 24, 25, 31)
(5, 6, 8, 12, 13, 14, 19, 24, 27, 31)
(5, 6, 8, 12, 13, 14, 19, 25, 26, 31)
(5, 6, 8, 12, 13, 14, 19, 26, 27, 31)
(5, 6, 8, 12, 13, 18, 19, 24, 25, 31)
(5, 6, 8, 12, 13, 18, 19, 24, 27, 31)
(5, 6, 8, 12, 13, 18, 19, 25, 26, 31)
(5, 6, 8, 12, 13, 18, 19, 26, 27, 31)
(5, 6, 8, 12, 14, 19, 20, 24, 25, 31)
(5, 6, 8, 12, 14, 19, 20, 24, 27, 31)
(5, 6, 8, 12, 14, 19, 20, 25, 26, 31)
(5, 6, 8, 12, 14, 19, 20, 26, 27, 31)
(5, 6, 8, 12, 18, 19, 20, 24, 25, 31)
(5, 6, 8, 12, 18, 19, 20, 24, 27, 31)
(5, 6, 8, 12, 18, 19, 20, 25, 26, 31)
(5, 6, 8, 12, 18, 19, 20, 26, 27, 31)
(5, 6, 8, 13, 14, 17, 19, 24, 25, 31)
(5, 6, 8, 13, 14, 17, 19, 24, 27, 31)
(5, 6, 8, 13, 14, 17, 19, 25, 26, 31)
(5, 6, 8, 13, 14, 17, 19, 26, 27, 31)
(5, 6, 8, 13, 17, 18, 19, 24, 25, 31)
(5, 6, 8, 13, 17, 18, 19, 24, 27, 31)
(5, 6, 8, 13, 17, 18, 19, 25, 26, 31)
(5, 6, 8, 13, 17, 18, 19, 26, 27, 31)
(5, 6, 8, 14, 17, 19, 20, 24, 25, 31)
(5, 6, 8, 14, 17, 19, 20, 24, 27, 31)
(5, 6, 8, 14, 17, 19, 20, 25, 26, 31)
(5, 6, 8, 14, 17, 19, 20, 26, 27, 31)
(5, 6, 8, 17, 18, 19, 20, 24, 25, 31)
(5, 6, 8, 17, 18, 19, 20, 24, 27, 31)
(5, 6, 8, 17, 18, 19, 20, 25, 26, 31)
(5, 6, 8, 17, 18, 19, 20, 26, 27, 31)
(5, 6, 12, 13, 14, 19, 24, 25, 29, 31)
(5, 6, 12, 13, 14, 19, 24, 27, 29, 31)
(5, 6, 12, 13, 14, 19, 25, 26, 29, 31)
(5, 6, 12, 13, 14, 19, 26, 27, 29, 31)
(5, 6, 12, 13, 18, 19, 24, 25, 29, 31)
(5, 6, 12, 13, 18, 19, 24, 27, 29, 31)
(5, 6, 12, 13, 18, 19, 25, 26, 29, 31)
(5, 6, 12, 13, 18, 19, 26, 27, 29, 31)
(5, 6, 12, 14, 19, 20, 24, 25, 29, 31)
(5, 6, 12, 14, 19, 20, 24, 27, 29, 31)
(5, 6, 12, 14, 19, 20, 25, 26, 29, 31)
(5, 6, 12, 14, 19, 20, 26, 27, 29, 31)
(5, 6, 12, 18, 19, 20, 24, 25, 29, 31)
(5, 6, 12, 18, 19, 20, 24, 27, 29, 31)
(5, 6, 12, 18, 19, 20, 25, 26, 29, 31)
(5, 6, 12, 18, 19, 20, 26, 27, 29, 31)
(5, 6, 13, 14, 17, 19, 24, 25, 29, 31)
(5, 6, 13, 14, 17, 19, 24, 27, 29, 31)
(5, 6, 13, 14, 17, 19, 25, 26, 29, 31)
(5, 6, 13, 14, 17, 19, 26, 27, 29, 31)
(5, 6, 13, 17, 18, 19, 24, 25, 29, 31)
(5, 6, 13, 17, 18, 19, 24, 27, 29, 31)
(5, 6, 13, 17, 18, 19, 25, 26, 29, 31)
(5, 6, 13, 17, 18, 19, 26, 27, 29, 31)
(5, 6, 14, 17, 19, 20, 24, 25, 29, 31)
(5, 6, 14, 17, 19, 20, 24, 27, 29, 31)
(5, 6, 14, 17, 19, 20, 25, 26, 29, 31)
(5, 6, 14, 17, 19, 20, 26, 27, 29, 31)
(5, 6, 17, 18, 19, 20, 24, 25, 29, 31)
(5, 6, 17, 18, 19, 20, 24, 27, 29, 31)
(5, 6, 17, 18, 19, 20, 25, 26, 29, 31)
(5, 6, 17, 18, 19, 20, 26, 27, 29, 31)
(5, 8, 12, 13, 14, 19, 24, 25, 28, 31)
(5, 8, 12, 13, 14, 19, 24, 25, 29, 31)
(5, 8, 12, 13, 14, 19, 24, 27, 28, 31)
(5, 8, 12, 13, 14, 19, 24, 27, 29, 31)
(5, 8, 12, 13, 14, 19, 25, 26, 28, 31)
(5, 8, 12, 13, 14, 19, 25, 26, 29, 31)
(5, 8, 12, 13, 14, 19, 26, 27, 28, 31)
(5, 8, 12, 13, 14, 19, 26, 27, 29, 31)
(5, 8, 12, 13, 18, 19, 24, 25, 28, 31)
(5, 8, 12, 13, 18, 19, 24, 25, 29, 31)
(5, 8, 12, 13, 18, 19, 24, 27, 28, 31)
(5, 8, 12, 13, 18, 19, 24, 27, 29, 31)
(5, 8, 12, 13, 18, 19, 25, 26, 28, 31)
(5, 8, 12, 13, 18, 19, 25, 26, 29, 31)
(5, 8, 12, 13, 18, 19, 26, 27, 28, 31)
(5, 8, 12, 13, 18, 19, 26, 27, 29, 31)
(5, 8, 12, 14, 19, 20, 24, 25, 28, 31)
(5, 8, 12, 14, 19, 20, 24, 25, 29, 31)
(5, 8, 12, 14, 19, 20, 24, 27, 28, 31)
(5, 8, 12, 14, 19, 20, 24, 27, 29, 31)
(5, 8, 12, 14, 19, 20, 25, 26, 28, 31)
(5, 8, 12, 14, 19, 20, 25, 26, 29, 31)
(5, 8, 12, 14, 19, 20, 26, 27, 28, 31)
(5, 8, 12, 14, 19, 20, 26, 27, 29, 31)
(5, 8, 12, 18, 19, 20, 24, 25, 28, 31)
(5, 8, 12, 18, 19, 20, 24, 25, 29, 31)
(5, 8, 12, 18, 19, 20, 24, 27, 28, 31)
(5, 8, 12, 18, 19, 20, 24, 27, 29, 31)
(5, 8, 12, 18, 19, 20, 25, 26, 28, 31)
(5, 8, 12, 18, 19, 20, 25, 26, 29, 31)
(5, 8, 12, 18, 19, 20, 26, 27, 28, 31)
(5, 8, 12, 18, 19, 20, 26, 27, 29, 31)
(5, 8, 13, 14, 17, 19, 24, 25, 28, 31)
(5, 8, 13, 14, 17, 19, 24, 25, 29, 31)
(5, 8, 13, 14, 17, 19, 24, 27, 28, 31)
(5, 8, 13, 14, 17, 19, 24, 27, 29, 31)
(5, 8, 13, 14, 17, 19, 25, 26, 28, 31)
(5, 8, 13, 14, 17, 19, 25, 26, 29, 31)
(5, 8, 13, 14, 17, 19, 26, 27, 28, 31)
(5, 8, 13, 14, 17, 19, 26, 27, 29, 31)
(5, 8, 13, 17, 18, 19, 24, 25, 28, 31)
(5, 8, 13, 17, 18, 19, 24, 25, 29, 31)
(5, 8, 13, 17, 18, 19, 24, 27, 28, 31)
(5, 8, 13, 17, 18, 19, 24, 27, 29, 31)
(5, 8, 13, 17, 18, 19, 25, 26, 28, 31)
(5, 8, 13, 17, 18, 19, 25, 26, 29, 31)
(5, 8, 13, 17, 18, 19, 26, 27, 28, 31)
(5, 8, 13, 17, 18, 19, 26, 27, 29, 31)
(5, 8, 14, 17, 19, 20, 24, 25, 28, 31)
(5, 8, 14, 17, 19, 20, 24, 25, 29, 31)
(5, 8, 14, 17, 19, 20, 24, 27, 28, 31)
(5, 8, 14, 17, 19, 20, 24, 27, 29, 31)
(5, 8, 14, 17, 19, 20, 25, 26, 28, 31)
(5, 8, 14, 17, 19, 20, 25, 26, 29, 31)
(5, 8, 14, 17, 19, 20, 26, 27, 28, 31)
(5, 8, 14, 17, 19, 20, 26, 27, 29, 31)
(5, 8, 17, 18, 19, 20, 24, 25, 28, 31)
(5, 8, 17, 18, 19, 20, 24, 25, 29, 31)
(5, 8, 17, 18, 19, 20, 24, 27, 28, 31)
(5, 8, 17, 18, 19, 20, 24, 27, 29, 31)
(5, 8, 17, 18, 19, 20, 25, 26, 28, 31)
(5, 8, 17, 18, 19, 20, 25, 26, 29, 31)
(5, 8, 17, 18, 19, 20, 26, 27, 28, 31)
(5, 8, 17, 18, 19, 20, 26, 27, 29, 31)
(5, 12, 13, 14, 19, 24, 25, 28, 29, 31)
(5, 12, 13, 14, 19, 24, 27, 28, 29, 31)
(5, 12, 13, 14, 19, 25, 26, 28, 29, 31)
